US30_F,http://www.marketwatch.com/investing/future/30-year%20treasury%20notes,http://www.cmegroup.com/trading/interest-rates/us-treasury/30-year-us-treasury-bond.html
GER2_F,http://www.marketwatch.com/investing/future/2-year%20euro%20schatz?countrycode=de&iso=xeur,empty
GER5_F,http://www.marketwatch.com/investing/future/5-year%20euro%20bob?countrycode=de&iso=xeur,empty
GER10_F,http://www.marketwatch.com/investing/future/10-year%20euro%20bund?countrycode=de&iso=xeur,empty
JAP5_Y,https://www.marketwatch.com/investing/Bond/TMBMKJP-05Y?countryCode=BX,empty
JAP10_Y,https://www.marketwatch.com/investing/Bond/TMBMKJP-10Y?countryCode=BX,empty
UK5_Y,https://www.marketwatch.com/investing/Bond/TMBMKGB-05Y?countryCode=BX,empty
UK10_Y,https://www.marketwatch.com/investing/bond/tmbmkgb-10y?countrycode=bx,empty
ITA10_Y,https://www.marketwatch.com/investing/Bond/TMBMKIT-10Y?countryCode=BX,empty
US_YC,http://www.worldgovernmentbonds.com/country/united-states/,empty
JAP_YC,http://www.worldgovernmentbonds.com/country/japan/,empty
GER_YC,http://www.worldgovernmentbonds.com/country/germany/,empty
UK_YC,http://www.worldgovernmentbonds.com/country/united-kingdom/,empty
ITA_YC,http://www.worldgovernmentbonds.com/country/italy/,empty
FRA_YC,http://www.worldgovernmentbonds.com/country/france/,empty
DOLLAR_i,https://www.marketwatch.com/investing/index/dxy,empty
EURUSD_S,https://www.marketwatch.com/investing/currency/eurusd,empty
EURUSD_Fr,empty,http://www.cmegroup.com/trading/fx/g10/euro-fx.html
GBPUSD_S,https://www.marketwatch.com/investing/currency/gbpusd,empty
GBPUSD_Fr,empty,http://www.cmegroup.com/trading/fx/g10/british-pound.html
AUDUSD_S,https://www.marketwatch.com/investing/currency/audusd,empty
AUDUSD_Fr,empty,http://www.cmegroup.com/trading/fx/g10/australian-dollar.html
EURYEN_S,https://www.marketwatch.com/investing/currency/eurjpy,empty
EURYEN_Fr,empty,http://www.cmegroup.com/trading/fx/g10/euro-fx-japanese-yen.html
USDYEN_S,https://www.marketwatch.com/investing/currency/USDJPY,empty
USDYEN_Fr,empty,http://www.cmegroup.com/trading/fx/g10/japanese-yen.html
USDCHF_S,https://www.marketwatch.com/investing/currency/usdchf,empty
USDCHF_Fr,empty,http://www.cmegroup.com/trading/fx/g10/swiss-franc.html
GOLD_S,https://www.marketwatch.com/investing/future/gold,empty
GOLD_F,http://www.marketwatch.com/investing/future/gold,http://www.cmegroup.com/trading/metals/precious/gold.html
SILVER_S,https://www.bloomberg.com/quote/XAG:CUR,empty
SILVER_F,http://www.marketwatch.com/investing/future/silver,http://www.cmegroup.com/trading/metals/precious/silver.html
COPPER_F,http://www.marketwatch.com/investing/future/copper,http://www.cmegroup.com/trading/metals/base/copper.html
CL_F,http://www.marketwatch.com/investing/future/crude%20oil%20-%20electronic,http://www.cmegroup.com/trading/energy/crude-oil/light-sweet-crude.html
WTI_F,https://www.bloomberg.com/quote/CL1:COM,empty
BRENT_F,http://www.marketwatch.com/investing/future/brent%20crude?countrycode=uk,empty
NATURALGAS_F,http://www.marketwatch.com/investing/future/natural%20gas,http://www.cmegroup.com/trading/energy/natural-gas/natural-gas.html
CORN_F,http://www.marketwatch.com/investing/future/corn,http://www.cmegroup.com/trading/agricultural/grain-and-oilseed/corn.html
SOYBEAN_F,http://www.marketwatch.com/investing/future/soybeans,http://www.cmegroup.com/trading/agricultural/grain-and-oilseed/soybean.html
